Date,Open,High,Low,Close,Volume
2024-03-25,34.02,34.74,33.86,33.92,9284126
2024-03-26,34.68,34.74,34,34,9555879
2024-03-27,34.31,35.28,34.18,35.25,10666981
2024-03-28,35.74,36.365,35.37,35.84,14877937
2024-04-01,36.96,37.08,36.1,36.43,12495839
2024-04-02,36.65,37,36.44,36.79,15006798
2024-04-03,36.76,37.42,36.675,37.23,15548145
2024-04-04,37.29,38.21,36.98,37.72,16421261
2024-04-05,37.73,39.9201,37.56,39.65,21094232
2024-04-08,40,40.14,39.17,39.4,16286153
2024-04-09,40.17,40.78,39.45,39.67,14876195
2024-04-10,38.7,39.27,38.21,39.06,12584269
2024-04-11,39.32,39.47,38.355,39.07,11538180
2024-04-12,40.2,41.3,38.305,38.64,24342130
2024-04-15,38.88,38.96,37.77,38.44,11524250
2024-04-16,37.9,38.44,37.3801,38.11,11832717
2024-04-17,38.27,38.99,37.98,38.56,10811259
2024-04-18,39.14,39.21,38.25,38.55,6426731
2024-04-19,38.5,39.21,38.35,39.03,10435366
2024-04-22,37.65,38.28,37.374,37.46,14173358
2024-04-23,37,37.81,36.6,37.71,12186931
2024-04-24,37.42,38.745,37.26,38.6,11977243
2024-04-25,40.33,43.91,39.98,43.41,36611648
2024-04-26,43.24,43.39,42.5,42.73,14689213
2024-04-29,42.57,42.92,41.51,42.26,13020157
2024-04-30,41.15,41.63,40.485,40.64,13547667
2024-05-01,40.6,41.78,40.485,40.58,12108963
2024-05-02,40.42,41.37,40.32,41.05,8164523
2024-05-03,41.25,41.46,40.6,40.66,7306324
2024-05-06,41.38,41.84,41.08,41.39,7717671
2024-05-07,41.4,41.72,41.16,41.44,7500640
2024-05-08,41.11,41.83,41.05,41.54,7845352
2024-05-09,41.64,42.97,41.64,42.84,9893970
2024-05-10,43.41,43.75,42.47,42.49,7961219
2024-05-13,42.35,42.86,41.93,42.46,6133224
2024-05-14,42.9,43.19,42.53,42.57,7143521
2024-05-15,43.15,43.415,42.18,43.19,7710101
2024-05-16,43,43.31,42.35,42.84,7712623
2024-05-17,43.5,43.96,43.11,43.74,10168802
