Date,Open,High,Low,Close,Volume
2024-03-25,205.83,206.89,204.66,206.02,3491736
2024-03-26,205.79,207.8025,204.3,204.65,3546233
2024-03-27,205.16,206.3,204.26,206.15,3509309
2024-03-28,207.23,208.19,206.385,206.82,3163452
2024-04-01,207.19,210.05,205.92,209.95,2324259
2024-04-02,209.96,210.71,208.9506,210.03,1919201
2024-04-03,210.29,211.745,209.595,210.77,2526869
2024-04-04,211.2,212.24,208.3663,209.24,2581398
2024-04-05,210.24,212.045,209.28,211,3036045
2024-04-08,210.7,210.9593,208.7,210.39,2793841
2024-04-09,210.56,211.045,204.19,204.81,2662347
2024-04-10,203.95,207.09,203.2078,206.15,2367313
2024-04-11,206.25,207.09,202.09,202.26,3896401
2024-04-12,208,209.5,203.26,203.9,5368049
2024-04-15,207.76,208.78,205.13,206.59,3842041
2024-04-16,207.66,210.62,206.715,208.35,2916807
2024-04-17,209.08,210.03,207.5862,209.12,3554574
2024-04-18,209.36,210.05,208.02,209.75,2116565
2024-04-19,210.9,215.18,210.535,214.6,4190975
2024-04-22,215.06,216.21,212.87,213,2732551
2024-04-23,213.73,215.215,212.36,214.02,2576062
2024-04-24,213.81,215.095,209.79,212.2,2633168
2024-04-25,212.14,212.31,209.08,210.07,1882583
2024-04-26,209.01,209.91,205.5,208.03,2628749
2024-04-29,208,208.03,205.24,206.67,2691605
2024-04-30,206.84,210.78,206.2,208.25,3578504
2024-05-01,209.16,213.74,208.48,211.8,2360867
2024-05-02,211.75,212.78,208.32,209.03,2023100
2024-05-03,207.8,209.26,204.65,208.72,2150779
2024-05-06,209.21,215.54,209.07,215.51,2644736
2024-05-07,216.33,216.33,213.26,215.46,2706273
2024-05-08,216.46,217.77,215.865,215.9,1840004
2024-05-09,214.55,215.125,213.52,213.72,1923310
2024-05-10,214.39,216.1,213.73,215.76,2128384
2024-05-13,216.5,217.65,212.41,212.41,1549402
2024-05-14,212.11,214.39,211.51,213.67,1777107
2024-05-15,207.36,213.23,207.05,209.25,3641996
2024-05-16,209.99,211.41,205.64,207.01,3419037
2024-05-17,209.31,209.68,207.28,209.22,2005043
2024-05-20,209,209.51,206.9,206.98,2172584
2024-05-21,207.99,211.2799,207.785,209.38,2669070
2024-05-22,209.39,209.87,206.33,206.34,1684075
